wav,speaker,block,tag,label,artic,rate,nas,voice,mic
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0015.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10015,AIR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0016.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10016,SWARM,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0017.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10017,DOUBLE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0018.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10018,NO,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0019.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10019,STORM,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0020.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10020,USUALLY MINUS SEVERAL BUTTONS,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0021.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10021,DUG,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0022.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10022,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0023.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10023,OA,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0024.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10024,KNEE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0025.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10025,FEET,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0026.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10026,TRAIN,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0027.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10027,BUT HE ALWAYS ANSWERS BANANA OIL,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0028.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10028,BUT HE ALWAYS ANSWERS BANANA OIL,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0029.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10029,BEAT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0030.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10030,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0031.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10031,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0032.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10032,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0033.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10033,CAR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0034.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10034,FEET,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0035.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10035,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0036.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10036,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0037.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10037,RAKE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0038.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10038,EEE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0039.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10039,SWORE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0040.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10040,RAVE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0041.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10041,RAVE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0042.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10042,FOR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0043.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10043,SIP,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0044.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10044,GROW,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0045.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10045,BIT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0046.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10046,CHAIR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0047.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10047,ONE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0048.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10048,FAIR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0049.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10049,TWO,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0050.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10050,BETA,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0051.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10051,RAGE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0052.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10052,SPARK,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0053.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10053,SWARM,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0054.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10054,BEAT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0057.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10057,RACE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0058.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10058,THE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0059.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10059,THE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0060.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10060,FORM,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0061.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10061,DARK,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0062.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10062,SIP,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0063.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10063,FARM,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0064.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10064,RAID,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0065.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10065,FEE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0066.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10066,WEED,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0069.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10069,BAT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0070.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10070,HORN,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0071.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10071,JAGGED,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0072.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10072,SHEET,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0073.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10073,CHAIR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0074.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10074,BUBBLE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0075.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10075,WARM,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0076.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10076,SHIP,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0079.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10079,AIR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0080.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10080,HAIR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0081.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10081,SHARE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0082.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10082,RATE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0083.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10083,GOAT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0084.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10084,TRACE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0085.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10085,SIP,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0086.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10086,GO,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0087.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10087,ALPHA,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0088.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10088,LEFT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0089.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10089,STICKS,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0090.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10090,TROUBLE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0091.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10091,DAGGER,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0092.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10092,READ,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0093.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10093,A LONG FLOWING BEARD CLINGS TO HIS CHIN,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0094.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10094,SLIP,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0095.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10095,GLOW,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0096.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10096,AH,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0097.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10097,TRADE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0098.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10098,RANGE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0099.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10099,STUBBLE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0100.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10100,FLOOR,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0101.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10101,BUG,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0102.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10102,BUG,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0103.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10103,LEAD,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0104.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10104,YET HE STILL THINKS AS SWIFTLY AS EVER,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0105.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10105,YET HE STILL THINKS AS SWIFTLY AS EVER,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0106.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10106,YET HE STILL THINKS AS SWIFTLY AS EVER,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0107.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10107,READ,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0108.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10108,JACKET,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0109.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10109,BORN,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0110.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10110,WARM,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0111.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10111,CORN,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0112.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10112,RIGHT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0113.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10113,KNEW,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0114.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10114,WELL HE IS NEARLY NINETY THREE YEARS OLD,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0115.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10115,FEED,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0116.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10116,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0117.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10117,FEED,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0118.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10118,KNEW,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0119.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10119,RAIN,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0120.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10120,AH,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0121.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10121,PARK,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0122.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10122,TIP,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0123.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10123,DOWN,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0124.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10124,GADGET,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0125.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10125,STORE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0126.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10126,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0128.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10128,STORM,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0129.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10129,STORM,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0130.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10130,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0131.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10131,TORN,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0132.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10132,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0133.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10133,TRAIT,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F01/Session1/wav_headMic/0134.wav,TORGO_F01,block,fastdataacr22wlTorgo_useF01Session10134,YES,G2,G1,G2,G2,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0005.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10005,BETA,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0006.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10006,STUBBLE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0007.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10007,STUBBLE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0008.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10008,TRACE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0009.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10009,GOAT,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0010.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10010,FORM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0011.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10011,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0012.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10012,WELL HE IS NEARLY NINETYTHREE YEARS OLD,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0013.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10013,KNEW,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0014.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10014,SIP,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0015.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10015,ALPHA,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0016.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10016,SWARM,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0017.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10017,JACKET,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0018.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10018,RATE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0019.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10019,AH,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0020.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10020,TEAR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0021.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10021,TRADE,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0022.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10022,FOR,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0024.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10024,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR LITTLE ORGAN,G1,G1,G1,G1,Session1
/fastdata/acq22mc/data/dysarthria/Torgo_use/F03/Session1/wav_arrayMic/0025.wav,TORGO_F03,block,fastdataacr22wlTorgo_useF03Session10025,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,G1,G1,G1,G1,Session1
